ticker,Name,sector,source_universe,in_prefilter,in_scored_universe,in_main_target,in_concentrated_target,main_target_weight,concentrated_target_weight,main_preview_target_weight,concentrated_preview_target_weight,has_actionable_order,has_blocked_delta,main_order_status,concentrated_order_status,prefilter_drop_reason,first_scored_date,first_onset_signal_date,first_target_date,first_broker_buy_date,first_broker_exit_date,missed_return_after_onset,best_historical_forward_return,historical_candidate_months,price_cache_exists,price_cache_last_date,price_cache_stale_days,failed_min_price,failed_dollar_vol,failed_mktcap,failed_vol_252,failed_dd_1y,failed_rank_size,px,dollar_vol_20d,mktcap,dd_1y,portfolio_sleeve_label,portfolio_candidate_gate_label,portfolio_defensive_rotation_action,portfolio_monster_early_score,portfolio_stale_mega_leader_score,portfolio_risk_entry_block_score,rs_acceleration_score,oneil_leadership_score,industry_group_strength_score,relative_strength_composite,period_forward_return,score_total_rank,score_total,score_rank,score,portfolio_future_winner_engine_score_rank,portfolio_future_winner_engine_score,drop_reason
CNA,CNA FINANCIAL CORP,Financials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2025-06-30,,,,,0.112339022231674,0.112339022231674,7,True,2026-05-15,2.0,False,False,False,False,False,False,43.72999954223633,25770850.773792267,11830339091.410542,0.1423472844230464,unassigned,rejected,,,,,0.198584985639663,-0.0162169637499729,-0.4297357099997836,0.009222005547639,,537.0,-0.5730266875707746,545.0,-0.6459675295887759,617.0,-0.2349582320842899,candidate_gate_rejected
CNH,CNH INDUSTRIAL N.V. NV,Industrials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-09-30,,,,0.0642649798414367,0.250190147512692,64,True,2026-05-15,2.0,False,False,False,False,False,False,10.43000030517578,164656181.50554657,12932684479.312874,0.4380105377336665,early_scout,early_relaxed,,,,,-0.0927046088149136,-0.0636414045056966,0.2303450375474717,-0.2725116683398542,,624.0,-1.2445871032507374,624.0,-1.2876664019600002,532.0,-0.1382841020165408,rank_or_cap_not_selected
CNI,Canadian National Railway,Industrials,adr_whitelist,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2020-03-31,,,,0.0800370314876932,0.1702240053397308,83,True,2026-05-15,2.0,False,False,False,False,False,False,111.79000091552734,154918593.79528046,67811815424.0,0.2913346502376598,core_compounder,core_strict,,,,,0.6432628987926948,-0.1379483736233301,0.7346128021749757,0.3567311511278753,,278.0,0.8116215003006344,269.0,0.8360228564765511,146.0,0.3176333712703344,rank_or_cap_not_selected
CNP,CENTERPOINT ENERGY INC,Utilities,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2020-08-31,2020-08-31,,,,-0.0206548811725696,0.1054525585339885,24,True,2026-05-15,2.0,False,False,False,False,False,False,41.52999877929688,225847271.0531616,27167657705.85327,0.0838612783476964,unassigned,rejected,,,,,-0.054386990614701,-0.0041365701701963,-0.3250371352406618,0.2020165576702144,,209.0,1.2695856105046714,210.0,1.2696196114273863,396.0,-0.0216157942080857,candidate_gate_rejected
CNQ,Canadian Natural Resources,Energy,adr_whitelist,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2025-02-28,2025-03-31,2026-01-30,2026-02-02,2026-05-15,-0.0771974918470843,0.2043755909290241,14,True,2026-05-15,2.0,False,False,False,False,False,False,47.97999954223633,474894772.08055496,100072366079.99998,0.2422372997337279,future_winner,adr_global_alpha_fallback,,,,,0.1788237659510356,0.3696592029331026,1.317259012832324,1.6653771962660056,,98.0,2.2055738579598234,94.0,2.241507341116535,68.0,0.5469571122570004,rank_or_cap_not_selected
COF,CAPITAL ONE FINANCIAL CORP,Financials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-05-31,2021-05-21,,,0.0676902730089863,0.3390048891512713,83,True,2026-05-15,2.0,False,False,False,False,False,False,187.1699981689453,846503858.4413147,116474539054.65788,0.3146708161712388,unassigned,rejected,,,,,0.0188465939399445,0.1781141423184452,-1.190570711592226,-0.428656249887693,,265.0,0.8732202214128265,286.0,0.789998009970363,578.0,-0.1859185323856633,candidate_gate_rejected
COHR,Coherent,Information Technology,strategic_global_hardware,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,,,,,,,,0,True,2026-05-15,2.0,False,False,False,False,False,False,382.4500122070313,2277763566.321564,74822260704.6253,0.3248527091604839,unassigned,rejected,,,,,-0.6586103123269753,0.1192375133689001,-0.0019062165777496,4.795041264251761,,47.0,3.131336963327593,47.0,3.094646933932036,64.0,0.5641344244715731,candidate_gate_rejected
COHU,Cohu Inc,Information Technology,cycle_play_whitelist,True,False,False,False,0.0,0.0,0.0,0.0,False,False,,,failed_dd_1y,,,,,,,,0,True,2026-05-15,2.0,False,False,False,False,True,False,47.13999938964844,74585078.36896896,2223845828.786453,0.6644906164105637,,,,,,,,,,,,,,,,,,filtered_before_scoring:failed_dd_1y
COLB,COLUMBIA BANKING SYSTEM INC,Financials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2021-12-31,2022-01-31,,,,0.0607475872760134,0.3246099410495957,42,True,2026-05-15,2.0,False,False,False,False,False,False,28.770000457763672,82270422.24205971,8328637962.338173,0.4590843804247979,unassigned,rejected,,,,,-0.5739564653107118,-0.06809753237228,0.1085851942336801,0.282570092300542,,561.0,-0.7471581005652685,575.0,-0.8413830644101444,388.0,-0.0127354908623313,candidate_gate_rejected
COLM,COLUMBIA SPORTSWEAR,Consumer Discretionary,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2020-07-31,,,,0.1288658831877818,0.1945264622989186,66,True,2026-05-15,2.0,False,False,False,False,False,False,57.75,38657820.97946167,2953380738.0,0.5392079034374775,unassigned,rejected,,,,,0.335879101171789,-0.0596595879926112,-0.3994326466543521,-0.0340615256623415,,588.0,-0.918021235853544,583.0,-0.9027944878299362,584.0,-0.1876586284249992,candidate_gate_rejected
COO,COOPER INC,Health Care,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2020-09-30,2020-12-31,2021-01-04,2021-02-01,-0.0470630491935283,0.1613171071383514,72,True,2026-05-15,2.0,False,False,False,False,False,False,59.61000061035156,142039905.14665604,11629911119.07959,0.4823668114873115,unassigned,rejected,,,,,-0.60352747579335,0.1090745688872436,-1.254402477763382,-0.8018529852003484,,719.0,-2.5577308599838497,719.0,-2.5914845084246787,732.0,-0.508203118070587,candidate_gate_rejected
COP,CONOCOPHILLIPS,Energy,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-10-31,2019-10-31,,,,0.0734949846416852,0.0734949846416852,1,True,2026-05-15,2.0,False,False,False,False,False,False,122.41000366210938,1002617552.716446,149131373858.3959,0.3426139288637227,unassigned,rejected,,,,,0.2130652422877378,-0.0746427236691841,1.317259012832324,1.320768665245741,,71.0,2.575385125319797,71.0,2.554324250196151,193.0,0.2256078082767054,candidate_gate_rejected
COR,CENCORA INC,Health Care,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-06-28,2021-12-31,2022-01-03,2022-03-01,0.0342736311652804,0.1803663656276823,83,True,2026-05-15,2.0,False,False,False,False,False,False,257.7099914550781,630807922.2406769,50140329110.09094,0.3244224428918425,unassigned,rejected,,,,,-1.1831727921942303,0.1447835105776757,-1.0239175528883786,-0.9822907336383404,,366.0,0.3347188154598081,366.0,0.3198881441262615,581.0,-0.1867536506211393,candidate_gate_rejected
COST,COSTCO WHOLESALE CORP,Consumer Staples,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2021-05-28,2019-10-31,2019-11-01,2020-03-02,0.0474827687373426,0.146730601948793,83,True,2026-05-15,2.0,False,False,False,False,False,False,1048.949951171875,1749320935.3082275,465450561833.4961,0.2074249826671911,core_compounder,core_strict,,,,,0.5688159909363102,0.0238348852092567,-0.1569906887444596,0.3102610160776262,,13.0,4.5438641645169975,13.0,4.604078323268808,186.0,0.2352991340876128,rank_or_cap_not_selected
CP,Canadian Pacific Kansas City,Industrials,adr_whitelist,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2020-01-31,2019-11-29,2019-12-02,2020-02-03,-0.0521562113149349,0.1916078499989717,83,True,2026-05-15,2.0,False,False,False,False,False,False,85.06999969482422,256217424.37847137,75519737856.0,0.2364376030581139,unassigned,rejected,,,,,0.505483589477957,0.2069225604349951,0.7346128021749757,0.3966265774533145,,273.0,0.8391257926056785,264.0,0.8590703903648221,195.0,0.2190510148789122,candidate_gate_rejected
CPAY,CORPAY INC,Financials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2020-06-30,2024-02-29,2024-03-01,2024-04-01,0.0326839014739686,0.3205293729333403,83,True,2026-05-15,2.0,False,False,False,False,False,False,328.2300109863281,169373321.9706726,21453743391.45749,0.3453985162604523,unassigned,rejected,,,,,0.5698239999959744,-0.1619614903374478,-0.9547379396620232,0.3293504666288065,,521.0,-0.5024932336679702,517.0,-0.4939461492605768,335.0,0.0428004391805617,candidate_gate_rejected
CPRT,COPART INC,Industrials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-05-31,2019-10-31,2019-11-01,2020-02-03,0.0480917447240596,0.216369675016474,83,True,2026-05-15,2.0,False,False,False,False,False,False,32.29999923706055,236140687.5144577,31121837449.48922,0.4940476322077327,unassigned,rejected,,,,,1.0263151605844978,0.0870285125193085,-0.6626188021637855,-0.9297337343567396,,594.0,-0.9556832117203444,594.0,-0.9775886229430556,694.0,-0.3690625345204205,candidate_gate_rejected
CR,CRANE,Industrials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2024-04-30,2025-06-30,,,,0.0333984412966035,0.1422161543422337,24,True,2026-05-15,2.0,False,False,False,False,False,False,171.8800048828125,118559511.7906952,9925328791.641356,0.2338813153195525,unassigned,rejected,,,,,-0.3748690045762242,-0.0192852740926353,0.2303450375474717,-0.4202048561591316,,601.0,-0.986606999606144,601.0,-1.0074531468333416,569.0,-0.1779679017784388,candidate_gate_rejected
CRBG,COREBRIDGE FINANCIAL INC,Financials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,,,,,,,,0,True,2026-05-15,2.0,False,False,False,False,False,False,27.559999465942383,231068098.3485317,12587564570.838198,0.3634572813324491,unassigned,rejected,,,,,0.1991743273628284,0.0784774957215173,-0.5795760785079056,-0.2907473472605322,,674.0,-1.77014089192584,683.0,-1.9031619042012695,738.0,-0.5349251713767995,candidate_gate_rejected
CRH,CRH PUBLIC LIMITED PLC,Materials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2024-02-29,2024-03-28,2024-03-28,2024-04-01,2024-05-01,-0.084692664779992,0.1580231800755647,26,True,2026-05-15,2.0,False,False,False,False,False,False,103.20999908447266,503638416.4661408,68964943681.60443,0.2382300801106119,unassigned,rejected,,,,,-0.8500479711527625,0.0012770318039529,-0.2929053788669278,-0.5461168387859405,,446.0,-0.0650496684440894,444.0,-0.0581262999301762,583.0,-0.1875071633275151,candidate_gate_rejected
CRM,SALESFORCE INC,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-12-31,2020-08-31,2020-09-01,2020-10-01,0.1179843915526048,0.3700705166522893,83,True,2026-05-15,2.0,False,False,False,False,False,False,173.50999450683594,2193441020.51384,166916614715.57617,0.5470081505538653,unassigned,rejected,,,,,1.1545136324506606,0.0976151181783398,-2.0570721272101165,-0.9812570251125056,,87.0,2.3124003599119787,87.0,2.3282117940654614,519.0,-0.1315142157286879,candidate_gate_rejected
CROX,CROCS INC,Consumer Discretionary,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-10-31,2019-10-31,2021-05-07,2021-07-01,2021-08-02,-0.0650338216081333,0.2582695882325201,50,True,2026-05-15,2.0,False,False,False,False,False,False,94.94000244140624,116976290.62595367,4717535302.432617,0.5935648423723296,unassigned,rejected,,,,,0.988942376205212,-0.0397730586617408,-0.3994326466543521,0.4022413137748468,,587.0,-0.9174690329482732,585.0,-0.9088464505862438,604.0,-0.2179663918718581,candidate_gate_rejected
CRS,CARPENTER TECHNOLOGY CORP,Industrials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2023-01-31,2024-04-30,2024-05-03,2024-12-02,2025-01-02,0.2322594033890015,0.3211338835587107,35,True,2026-05-15,2.0,False,False,False,False,False,False,408.9299926757813,288639730.2459717,20317936951.25171,0.1907573172427347,future_winner,future_relaxed,,,,,-1.238455953633791,0.0,-0.0019062165777496,0.9154637264288232,,269.0,0.8518025271895535,265.0,0.8577056163712727,138.0,0.3251908088360258,rank_or_cap_not_selected
CRSP,CRISPR Therapeutics,Information Technology,etf_thematic_overlay,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,,,,,,,,0,True,2026-05-15,2.0,False,False,False,False,True,False,48.40999984741211,95016565.75372696,4669086006.003082,0.8272233761401321,early_scout,early_relaxed,,,,,-1.1118643586853567,-0.0217509633247366,0.1486136185726937,-0.0929343753717806,,739.0,-3.7523834302368697,739.0,-3.812560960691912,720.0,-0.4574418262285009,rank_or_cap_not_selected
CRUS,CIRRUS LOGIC INC,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-08-30,2021-01-29,2021-02-01,2021-03-01,-0.0069851375883566,0.3227519331748507,83,True,2026-05-15,2.0,False,False,False,False,False,False,159.7100067138672,113462321.68014526,8351395961.074829,0.3324867981994022,early_scout,early_relaxed,,,,,-0.1820971590524847,-0.5215686274509803,3.034717446028911,1.0512550318661682,,548.0,-0.6412932571046984,538.0,-0.6198622079485769,165.0,0.2731309133751161,rank_or_cap_not_selected
CRWD,CROWDSTRIKE HOLDINGS INC CLASS A,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2021-03-31,2022-04-29,2021-04-30,2021-05-03,2021-07-01,-0.178790959663295,0.1693585842607912,27,True,2026-05-15,2.0,False,False,False,False,False,False,594.0800170898438,1401661277.9397583,149766645543.52295,0.3717827173511796,future_winner,future_relaxed,,,,,2.071494360846166,-0.0689197831223182,-0.9547379396620232,0.6315902882999187,,97.0,2.205752897942113,107.0,2.180396339699263,260.0,0.1210222198751923,rank_or_cap_not_selected
CSCO,CISCO SYSTEMS INC,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2020-02-28,2021-12-31,2022-01-03,2022-02-01,-0.0004979135311107,0.1989500794384822,83,True,2026-05-15,2.0,False,False,False,False,False,False,118.20999908447266,2399396081.330185,468111596374.5117,0.1357455048233352,core_compounder,core_strict,,,,,1.3844980774849946,0.3290709065543212,2.1680317991574096,2.323636578723411,,8.0,5.035052700176848,8.0,5.066410410699811,65.0,0.5632135788032805,rank_or_cap_not_selected
CSL,CARLISLE COMPANIES INC,Industrials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2020-10-30,2021-03-31,2022-05-02,2022-06-01,0.172669197181537,0.2353039708438404,83,True,2026-05-15,2.0,False,False,False,False,False,False,330.82000732421875,151781159.24240112,13386656738.695068,0.3771716737314147,unassigned,rejected,,,,,-0.2611050906284096,-0.0007094621133072,-0.2929053788669278,-0.1898813869520587,,635.0,-1.36596693268079,634.0,-1.3616755905158555,597.0,-0.2057062722709167,candidate_gate_rejected
CSX,CSX CORP,Industrials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-10-31,2019-05-31,2019-06-03,2019-07-01,-0.0160297076876039,0.2135659909001701,83,True,2026-05-15,2.0,False,False,False,False,False,False,45.65999984741211,586290366.3205528,84842619881.43051,0.1939668521636394,unassigned,rejected,,,,,-0.0911380552391123,0.2896915846089932,0.7346128021749757,0.973968133527914,,96.0,2.2113404270445387,96.0,2.2301013519768453,154.0,0.2993511083770673,candidate_gate_rejected
CTAS,CINTAS CORP,Industrials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-07-31,2019-10-31,2020-08-03,2020-09-01,0.0090014163974856,0.3115328722548103,83,True,2026-05-15,2.0,False,False,False,False,False,False,168.30999755859375,332793225.2015686,67338662022.11481,0.2767531719927674,unassigned,rejected,,,,,0.2834516729634529,0.0290095041731028,-0.6626188021637855,-0.4674469974971951,,416.0,0.1184376964233527,412.0,0.1242742559077069,527.0,-0.1369086390531972,candidate_gate_rejected
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-08-30,,,,-0.0150945167380259,0.273277109203639,83,True,2026-05-15,2.0,False,False,False,False,False,False,47.130001068115234,386248962.7958298,22333468580.1172,0.48234766517008,unassigned,rejected,,,,,-0.2238397232666757,0.1291161531361472,-0.9547379396620232,-1.2818926296344746,,684.0,-1.8874320304868584,680.0,-1.863182185443555,600.0,-0.2097657243824069,candidate_gate_rejected
CTVA,CORTEVA INC,Materials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2020-11-30,2024-02-29,,,,0.0805757590484956,0.1527597522551633,38,True,2026-05-15,2.0,False,False,False,False,False,False,82.20999908447266,286251532.59059906,54983691587.677,0.2071011371849141,unassigned,rejected,,,,,0.5373848998785729,0.1048113049755257,0.4860847873164432,0.5178183635945954,,270.0,0.8511651025279401,280.0,0.8023773680222737,326.0,0.0545929084448729,candidate_gate_rejected
CUBE,CUBESMART REIT,Real Estate,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-05-31,,,,-0.0034823878045795,0.2066122220381014,83,True,2026-05-15,2.0,False,False,False,False,False,False,38.36000061035156,91912932.75323868,8685226984.991913,0.3122812261284633,unassigned,rejected,,,,,0.6658649724202084,-0.0098731356654003,-0.1025372866919928,0.1613019188068339,,532.0,-0.5583479681262585,535.0,-0.6048051560256575,502.0,-0.114516768630584,candidate_gate_rejected
CUZ,COUSINS PROPERTIES REIT INC,Real Estate,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2020-04-30,2020-11-30,,,,-0.0117657531793511,0.1995765634276343,64,True,2026-05-15,2.0,False,False,False,False,False,False,25.809999465942383,64157496.87907219,4246785906.855982,0.3828952348212053,early_scout,early_relaxed,,,,,1.760959203988727,0.0592388139924021,-0.1025372866919928,0.1441905832856779,,409.0,0.1386043394553744,406.0,0.1410482665153875,313.0,0.0648501559283502,rank_or_cap_not_selected
CVS,CVS HEALTH CORP,Health Care,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-06-28,2021-05-28,,,0.036432868516802,0.2461864666615618,83,True,2026-05-15,2.0,False,False,False,False,False,False,95.88999938964844,757876639.0512085,122348668689.46576,0.4002393278598409,unassigned,rejected,,,,,0.1903100470123879,-0.2171752658665136,-1.0239175528883786,0.9472421554593526,,95.0,2.220929827655681,95.0,2.231782767741623,225.0,0.1620207982059335,candidate_gate_rejected
CVX,CHEVRON CORP,Energy,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2022-08-31,2023-09-29,,,,-0.1321136078074888,0.2342752413940134,44,True,2026-05-15,2.0,False,False,False,False,False,False,191.1000061035156,1806000154.299469,380594338740.9479,0.200723769430956,core_compounder,core_strict,,,,,-0.3221260925635855,-0.1293807210265859,1.317259012832324,0.9575157328310842,,28.0,3.9397431710719832,30.0,3.915657667604625,286.0,0.0900327181294026,rank_or_cap_not_selected
CW,CURTISS WRIGHT CORP,Industrials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-06-28,2024-05-31,2024-06-03,2024-07-01,-1.516150195390864e-07,0.3477069676736288,79,True,2026-05-15,2.0,False,False,False,False,False,False,712.719970703125,162226481.7614746,26328705323.819336,0.1296716919161782,future_winner,future_relaxed,,,,,-1.4596831406558015,0.0749018672083905,-0.0703961836255058,0.8925513327503465,,230.0,1.1376699249614854,226.0,1.1496769710040948,144.0,0.3185213831985111,rank_or_cap_not_selected
CWEN,CLEARWAY ENERGY INC CLASS C,Utilities,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2020-12-31,2021-10-29,,,,0.079472797458435,0.1686976946162708,23,True,2026-05-15,2.0,False,False,False,False,False,False,36.34999847412109,42143428.72499466,7459707356.160782,0.1946119783587727,unassigned,rejected,,,,,-1.0481617576323872,-0.015022281144397,-0.3250371352406618,0.1740780402960919,,560.0,-0.7353952420631992,567.0,-0.7709038882929922,693.0,-0.3687647126681077,candidate_gate_rejected
CXT,CRANE NXT,Information Technology,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2022-03-31,2023-05-31,2023-03-31,2023-06-01,2023-07-03,0.0638095175120925,0.2212550478999262,26,True,2026-05-15,2.0,False,False,False,False,False,False,38.209999084472656,31253822.54011154,2198693790.3883896,0.4417963101850257,unassigned,rejected,,,,,-0.4352729716695211,-0.2507085632042594,0.2303450375474717,-1.2757536197632229,,722.0,-2.6707522085383806,721.0,-2.6845380989488867,729.0,-0.489237855957942,candidate_gate_rejected
D,DOMINION ENERGY INC,Utilities,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-10-31,,,,-0.0123727647386194,0.1436113885527337,53,True,2026-05-15,2.0,False,False,False,False,False,False,61.72999954223633,295968964.9403572,54288781624.60727,0.2899796353824216,unassigned,rejected,,,,,-0.4542876569184124,-0.0054428554871003,-0.3250371352406618,0.1064957188252142,,341.0,0.4748916056424604,343.0,0.4680270716121785,359.0,0.0213129851669574,candidate_gate_rejected
DAL,DELTA AIR LINES INC,Industrials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2020-02-28,2022-09-30,2023-07-07,2024-03-01,2024-04-01,0.2269477510766138,0.3025808567152459,46,True,2026-05-15,2.0,False,False,False,False,False,False,70.2300033569336,511201932.2581101,46140698691.245605,0.3151844780890644,unassigned,rejected,,,,,-0.4916827857502084,0.6207676813049855,0.7346128021749757,0.5412027501638278,,231.0,1.1354794335157083,227.0,1.142723715428383,88.0,0.4729393635276643,candidate_gate_rejected
DB,Deutsche Bank,Financial,adr_whitelist,True,False,False,False,0.0,0.0,0.0,0.0,False,False,,,failed_mktcap,,,,,,,,0,True,2026-05-15,2.0,False,False,True,False,False,False,30.899999618530277,83556140.23542404,,0.3329874603773897,,,,,,,,,,,,,,,,,,filtered_before_scoring:failed_mktcap
DD,DUPONT DE NEMOURS INC,Materials,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-10-31,2024-07-31,,,,-0.0031909160871694,-0.0031909160871694,2,True,2026-05-15,2.0,False,False,False,False,False,False,49.310001373291016,181975688.0014038,20213220161.801247,0.2992012875673,unassigned,rejected,,,,,-1.7935055526079833,0.1152924354730783,0.4860847873164432,0.6502638246095019,,526.0,-0.5190538504856459,525.0,-0.5498711446958994,513.0,-0.1255832561248623,candidate_gate_rejected
DDS,DILLARDS INC CLASS A,Consumer Discretionary,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2021-11-30,2023-12-29,,,,-0.0304474377299351,0.2217569385556397,25,True,2026-05-15,2.0,False,False,False,False,False,False,538.6900024414062,60820613.84460449,2147343864.5020144,0.238583099319157,unassigned,rejected,,,,,-1.9085856704113355,-0.1020412976272715,-0.5551032440681789,-0.2460090864321198,,581.0,-0.8571309682007732,582.0,-0.9012865165472114,563.0,-0.1709004037985117,candidate_gate_rejected
DECK,DECKERS OUTDOOR CORP,Consumer Discretionary,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2023-04-28,2023-05-31,2023-07-31,2023-08-01,2023-09-01,0.1211678574431669,0.3209563656948806,36,True,2026-05-15,2.0,False,False,False,False,False,False,93.55999755859376,176604937.25372314,14272951867.55371,0.6434942373809623,unassigned,rejected,,,,,0.0261899987862688,-0.0198865293308704,-0.3994326466543521,-0.1579607117232985,,436.0,-0.0168671734151917,428.0,0.0155564491938607,289.0,0.0880423811003908,candidate_gate_rejected
DELL,Dell Technologies,Information Technology,strategic_global_hardware,True,False,False,False,0.0,0.0,0.0,0.0,False,False,,,failed_mktcap,,,,,,,,0,True,2026-05-15,2.0,False,False,True,False,False,False,241.9900054931641,1397709864.4895172,,0.3863231123682257,,,,,,,,,,,,,,,,,,filtered_before_scoring:failed_mktcap
DEO,Diageo plc,Consumer Staples,adr_whitelist,True,False,False,False,0.0,0.0,0.0,0.0,False,False,,,failed_mktcap,,,,,,,,0,True,2026-05-15,2.0,False,False,True,False,False,False,81.69000244140625,118124703.48953249,,0.6340642645526208,,,,,,,,,,,,,,,,,,filtered_before_scoring:failed_mktcap
DG,DOLLAR GENERAL CORP,Consumer Staples,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-08-30,2019-05-31,2019-06-03,2019-08-01,0.0147994492348253,0.1778704221712126,63,True,2026-05-15,2.0,False,False,False,False,False,False,102.37999725341795,357687464.76963043,22489097336.67755,0.6254230207976067,unassigned,rejected,,,,,-2.26682052370228,-0.014300931125554,-0.1569906887444596,-0.2753893398931494,,653.0,-1.5177563230277529,646.0,-1.5079537793291038,582.0,-0.1872080483797277,candidate_gate_rejected
DGX,QUEST DIAGNOSTICS INC,Health Care,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-05-31,2019-05-31,2021-08-02,2021-09-01,0.0674869993387483,0.4351290864904715,83,True,2026-05-15,2.0,False,False,False,False,False,False,186.6100006103516,200825341.4151764,20657060683.25374,0.1155491769252687,unassigned,rejected,,,,,-0.392630188279719,-0.3452529867621497,-1.0239175528883786,-0.0480444841091155,,297.0,0.7428486567875767,297.0,0.747473150227319,443.0,-0.0621662368060891,candidate_gate_rejected
DHI,D R HORTON INC,Consumer Discretionary,current_constituents_proxy,True,True,False,False,0.0,0.0,0.0,0.0,False,False,,,available_for_scoring,2019-05-31,2019-05-31,,,,0.0248301014794518,0.4057030702237725,83,True,2026-05-15,2.0,False,False,False,False,False,False,135.38999938964844,369185806.558609,38393843630.98674,0.4017523363286173,unassigned,rejected,,,,,-1.1085861151797989,0.1788562700533502,-0.0019062165777496,-0.4016475594017251,,612.0,-1.071984317166529,612.0,-1.1104058090517137,621.0,-0.2443385018545555,candidate_gate_rejected
